uid,pr_link,repo,pr_title,link_index,link,label_word,link_count,media_type,isGithub,rank
25,https://github.com/pytorch/pytorch/pull/60755,pytorch/pytorch,"[cuDNN v8 API] cuDNN benchmark, convolution bwd / transposed convolution fwd, `bfloat16`, conv-bias-activation fusion",0,https://github.com/pytorch/pytorch/issues/58414,#58414,5,,,1
25,https://github.com/pytorch/pytorch/pull/60755,pytorch/pytorch,"[cuDNN v8 API] cuDNN benchmark, convolution bwd / transposed convolution fwd, `bfloat16`, conv-bias-activation fusion",1,https://github.com/pytorch/pytorch/issues/58859,#58859,5,,,2
25,https://github.com/pytorch/pytorch/pull/60755,pytorch/pytorch,"[cuDNN v8 API] cuDNN benchmark, convolution bwd / transposed convolution fwd, `bfloat16`, conv-bias-activation fusion",2,https://github.com/pytorch/pytorch/issues/58858,#58858,5,,,3
25,https://github.com/pytorch/pytorch/pull/60755,pytorch/pytorch,"[cuDNN v8 API] cuDNN benchmark, convolution bwd / transposed convolution fwd, `bfloat16`, conv-bias-activation fusion",3,https://github.com/pytorch/pytorch/issues/58860,#58860,5,,,4
25,https://github.com/pytorch/pytorch/pull/60755,pytorch/pytorch,"[cuDNN v8 API] cuDNN benchmark, convolution bwd / transposed convolution fwd, `bfloat16`, conv-bias-activation fusion",4,https://github.com/pytorch/pytorch/issues/58861,#58861,5,,,5
26,https://github.com/mrdoob/three.js/pull/26399,mrdoob/three.js,Update github/codeql-action digest to 46ed16d,0,https://renovatebot.com,https://renovatebot.com,4,,,4
26,https://github.com/mrdoob/three.js/pull/26399,mrdoob/three.js,Update github/codeql-action digest to 46ed16d,1,https://togithub.com/github/codeql-action,github/codeql-action,4,,,1
26,https://github.com/mrdoob/three.js/pull/26399,mrdoob/three.js,Update github/codeql-action digest to 46ed16d,2,https://www.mend.io/free-developer-tools/renovate/,Mend Renovate,4,,,2
26,https://github.com/mrdoob/three.js/pull/26399,mrdoob/three.js,Update github/codeql-action digest to 46ed16d,3,https://developer.mend.io/github/mrdoob/three.js,here,4,,,3
27,https://github.com/axios/axios/pull/6794,axios/axios,[Chore] Update sponsor block,0,https://stytch.com/?utm_source&#x3D;oss-sponsorship&amp;utm_medium&#x3D;paid_sponsorship&amp;utm_content&#x3D;website-link&amp;utm_campaign&#x3D;axios-http,https://stytch.com/?utm_source&#x3D;oss-sponsorship&amp;utm_medium&#x3D;paid_sponsorship&amp;utm_content&#x3D;website-link&amp;utm_campaign&#x3D;axios-http,30,,,1
27,https://github.com/axios/axios/pull/6794,axios/axios,[Chore] Update sponsor block,1,"https://axios-http.com/assets/sponsors/stytch_white.png"">","https://axios-http.com/assets/sponsors/stytch_white.png"">",30,,,2
27,https://github.com/axios/axios/pull/6794,axios/axios,[Chore] Update sponsor block,2,"https://stytch.com/?utm_source&#x3D;oss-sponsorship&amp;utm_medium&#x3D;paid_sponsorship&amp;utm_content&#x3D;website-link&amp;utm_campaign&#x3D;axios-http""><b>Website</b></a>","https://stytch.com/?utm_source&#x3D;oss-sponsorship&amp;utm_medium&#x3D;paid_sponsorship&amp;utm_content&#x3D;website-link&amp;utm_campaign&#x3D;axios-http""><b>Website</b></a>",30,,,3
27,https://github.com/axios/axios/pull/6794,axios/axios,[Chore] Update sponsor block,3,"https://stytch.com/docs?utm_source&#x3D;oss-sponsorship&amp;utm_medium&#x3D;paid_sponsorship&amp;utm_content&#x3D;docs-link&amp;utm_campaign&#x3D;axios-http""><b>Documentation</b></a>","https://stytch.com/docs?utm_source&#x3D;oss-sponsorship&amp;utm_medium&#x3D;paid_sponsorship&amp;utm_content&#x3D;docs-link&amp;utm_campaign&#x3D;axios-http""><b>Documentation</b></a>",30,,,4
27,https://github.com/axios/axios/pull/6794,axios/axios,[Chore] Update sponsor block,4,"https://github.com/stytchauth/stytch-node?utm_source&#x3D;oss-sponsorship&amp;utm_medium&#x3D;paid_sponsorship&amp;utm_content&#x3D;node-sdk&amp;utm_campaign&#x3D;axios-http""><b>Node.js</b></a>","https://github.com/stytchauth/stytch-node?utm_source&#x3D;oss-sponsorship&amp;utm_medium&#x3D;paid_sponsorship&amp;utm_content&#x3D;node-sdk&amp;utm_campaign&#x3D;axios-http""><b>Node.js</b></a>",30,,,5
27,https://github.com/axios/axios/pull/6794,axios/axios,[Chore] Update sponsor block,5,https://www.principal.com/about-us?utm_source&#x3D;axios&amp;utm_medium&#x3D;sponsorlist&amp;utm_campaign&#x3D;sponsorship,https://www.principal.com/about-us?utm_source&#x3D;axios&amp;utm_medium&#x3D;sponsorlist&amp;utm_campaign&#x3D;sponsorship,30,,,6
27,https://github.com/axios/axios/pull/6794,axios/axios,[Chore] Update sponsor block,6,"https://www.principal.com/about-us?utm_source&#x3D;axios&amp;utm_medium&#x3D;readme_sponsorlist&amp;utm_campaign&#x3D;sponsorship""><b>www.principal.com</b></a>","https://www.principal.com/about-us?utm_source&#x3D;axios&amp;utm_medium&#x3D;readme_sponsorlist&amp;utm_campaign&#x3D;sponsorship""><b>www.principal.com</b></a>",30,,,7
27,https://github.com/axios/axios/pull/6794,axios/axios,[Chore] Update sponsor block,7,https://www.descope.com/?utm_source&#x3D;axios&amp;utm_medium&#x3D;referral&amp;utm_campaign&#x3D;axios-oss-sponsorship,https://www.descope.com/?utm_source&#x3D;axios&amp;utm_medium&#x3D;referral&amp;utm_campaign&#x3D;axios-oss-sponsorship,30,,,8
27,https://github.com/axios/axios/pull/6794,axios/axios,[Chore] Update sponsor block,8,"https://axios-http.com/assets/sponsors/descope_white.png"">","https://axios-http.com/assets/sponsors/descope_white.png"">",30,,,9
27,https://github.com/axios/axios/pull/6794,axios/axios,[Chore] Update sponsor block,9,"https://www.descope.com/?utm_source&#x3D;axios&amp;utm_medium&#x3D;referral&amp;utm_campaign&#x3D;axios-oss-sponsorship""><b>Website</b></a>","https://www.descope.com/?utm_source&#x3D;axios&amp;utm_medium&#x3D;referral&amp;utm_campaign&#x3D;axios-oss-sponsorship""><b>Website</b></a>",30,,,10
28,https://github.com/rust-lang/rust/pull/91621,rust-lang/rust,Rollup of 9 pull requests,0,https://github.com/rust-lang/rust/issues/87614,#87614,11,,,1
28,https://github.com/rust-lang/rust/pull/91621,rust-lang/rust,Rollup of 9 pull requests,1,https://github.com/rust-lang/rust/issues/90407,#90407,11,,,2
28,https://github.com/rust-lang/rust/pull/91621,rust-lang/rust,Rollup of 9 pull requests,2,https://github.com/rust-lang/rust/issues/91065,#91065,11,,,3
28,https://github.com/rust-lang/rust/pull/91621,rust-lang/rust,Rollup of 9 pull requests,3,https://github.com/rust-lang/rust/issues/91312,#91312,11,,,4
28,https://github.com/rust-lang/rust/pull/91621,rust-lang/rust,Rollup of 9 pull requests,4,https://github.com/rust-lang/rust/issues/91493,#91493,11,,,5
28,https://github.com/rust-lang/rust/pull/91621,rust-lang/rust,Rollup of 9 pull requests,5,https://github.com/rust-lang/rust/issues/91503,#91503,11,,,6
28,https://github.com/rust-lang/rust/pull/91621,rust-lang/rust,Rollup of 9 pull requests,6,https://github.com/rust-lang/rust/issues/91547,#91547,11,,,7
28,https://github.com/rust-lang/rust/pull/91621,rust-lang/rust,Rollup of 9 pull requests,7,https://github.com/rust-lang/rust/issues/91562,#91562,11,,,8
28,https://github.com/rust-lang/rust/pull/91621,rust-lang/rust,Rollup of 9 pull requests,8,https://github.com/rust-lang/rust/issues/91620,#91620,11,,,9
28,https://github.com/rust-lang/rust/pull/91621,rust-lang/rust,Rollup of 9 pull requests,9,https://github.com/rust-lang/rust/issues/91571,#91571,11,,,10
29,https://github.com/pytorch/pytorch/pull/138212,pytorch/pytorch,[FX][export][dynamo] use `tuple` instead of `list` in normalized `args_spec`,0,https://github.com/ezyang/ghstack,ghstack,7,,,7
29,https://github.com/pytorch/pytorch/pull/138212,pytorch/pytorch,[FX][export][dynamo] use `tuple` instead of `list` in normalized `args_spec`,1,https://github.com/pytorch/pytorch/issues/113258,#113258,7,,,3
29,https://github.com/pytorch/pytorch/pull/138212,pytorch/pytorch,[FX][export][dynamo] use `tuple` instead of `list` in normalized `args_spec`,2,https://github.com/pytorch/pytorch/issues/113257,#113257,7,,,4
29,https://github.com/pytorch/pytorch/pull/138212,pytorch/pytorch,[FX][export][dynamo] use `tuple` instead of `list` in normalized `args_spec`,3,https://github.com/pytorch/pytorch/issues/138202,#138202,7,,,5
29,https://github.com/pytorch/pytorch/pull/138212,pytorch/pytorch,[FX][export][dynamo] use `tuple` instead of `list` in normalized `args_spec`,4,https://github.com/pytorch/pytorch/issues/138214,#138214,7,,,6
29,https://github.com/pytorch/pytorch/pull/138212,pytorch/pytorch,[FX][export][dynamo] use `tuple` instead of `list` in normalized `args_spec`,5,https://github.com/pytorch/pytorch/issues/138213,#138213,7,,,2
29,https://github.com/pytorch/pytorch/pull/138212,pytorch/pytorch,[FX][export][dynamo] use `tuple` instead of `list` in normalized `args_spec`,6,https://github.com/pytorch/pytorch/issues/138212,#138212,7,,,1
30,https://github.com/huggingface/transformers/pull/19317,huggingface/transformers,HF <-> megatron checkpoint reshaping and conversion for GPT,0,https://gist.github.com/pacman100/eedce29f084f3efdac76456bd407f978#file-megatron_to_trfs-log,https://gist.github.com/pacman100/eedce29f084f3efdac76456bd407f978#file-megatron_to_trfs-log,3,,,1
30,https://github.com/huggingface/transformers/pull/19317,huggingface/transformers,HF <-> megatron checkpoint reshaping and conversion for GPT,1,https://gist.github.com/pacman100/eedce29f084f3efdac76456bd407f978#file-trfs_to_megatron-log,https://gist.github.com/pacman100/eedce29f084f3efdac76456bd407f978#file-trfs_to_megatron-log,3,,,2
30,https://github.com/huggingface/transformers/pull/19317,huggingface/transformers,HF <-> megatron checkpoint reshaping and conversion for GPT,2,https://gist.github.com/pacman100/eedce29f084f3efdac76456bd407f978#file-gistfile1-txt,https://gist.github.com/pacman100/eedce29f084f3efdac76456bd407f978#file-gistfile1-txt,3,,,3
31,https://github.com/microsoft/terminal/pull/5181,microsoft/terminal,Fix copying wrapped lines by implementing better scrolling,0,https://github.com/microsoft/terminal/issues/5039,#5039,13,,,6
31,https://github.com/microsoft/terminal/pull/5181,microsoft/terminal,Fix copying wrapped lines by implementing better scrolling,2,https://github.com/microsoft/terminal/issues/4741,#4741,13,,,2
31,https://github.com/microsoft/terminal/pull/5181,microsoft/terminal,Fix copying wrapped lines by implementing better scrolling,3,https://github.com/microsoft/terminal/issues/5122,#5122,13,,,1
31,https://github.com/microsoft/terminal/pull/5181,microsoft/terminal,Fix copying wrapped lines by implementing better scrolling,6,https://github.com/microsoft/terminal/issues/5228,#5228,13,,,3
31,https://github.com/microsoft/terminal/pull/5181,microsoft/terminal,Fix copying wrapped lines by implementing better scrolling,7,https://github.com/microsoft/terminal/issues/5113,#5113,13,,,4
31,https://github.com/microsoft/terminal/pull/5181,microsoft/terminal,Fix copying wrapped lines by implementing better scrolling,8,https://github.com/microsoft/terminal/issues/5180,#5180,13,,,5
31,https://github.com/microsoft/terminal/pull/5181,microsoft/terminal,Fix copying wrapped lines by implementing better scrolling,9,https://github.com/microsoft/terminal/issues/5039,#5039,13,,,7
32,https://github.com/huggingface/transformers/pull/35794,huggingface/transformers,Auto-add `timm` tag to timm-wrapper models.,0,https://huggingface.co/pcuenq/tw1,uploaded model,4,,,1
32,https://github.com/huggingface/transformers/pull/35794,huggingface/transformers,Auto-add `timm` tag to timm-wrapper models.,1,https://huggingface.slack.com/archives/C04Q17ZPBCP/p1737046243079439?thread_ts=1736804040.905929&cid=C04Q17ZPBCP,https://huggingface.slack.com/archives/C04Q17ZPBCP/p1737046243079439?thread_ts=1736804040.905929&cid=C04Q17ZPBCP,4,,,2
32,https://github.com/huggingface/transformers/pull/35794,huggingface/transformers,Auto-add `timm` tag to timm-wrapper models.,2,https://github.com/huggingface/transformers/tree/main/docs,documentation guidelines,4,,,3
32,https://github.com/huggingface/transformers/pull/35794,huggingface/transformers,Auto-add `timm` tag to timm-wrapper models.,3,https://github.com/huggingface/transformers/tree/main/docs#writing-source-documentation,here are tips on formatting docstrings,4,,,4
33,https://github.com/n8n-io/n8n/pull/1661,n8n-io/n8n,[Snyk] Upgrade mqtt from 4.2.1 to 4.2.6,0,https://app.snyk.io/badges/merge-advice/?package_manager=npm&package_name=mqtt&from_version=4.2.1&to_version=4.2.6&pr_id=ee02ee06-cb28-4e1b-8db4-909ad46e83ce&visibility=true&has_feature_flag=false,merge advice,93,,,1
33,https://github.com/n8n-io/n8n/pull/1661,n8n-io/n8n,[Snyk] Upgrade mqtt from 4.2.1 to 4.2.6,1,"https://snyk.io/redirect/github/mqttjs/MQTT.js/releases/tag/v4.2.6"">2020-11-25</a></br><p>This","https://snyk.io/redirect/github/mqttjs/MQTT.js/releases/tag/v4.2.6"">2020-11-25</a></br><p>This",93,,,2
33,https://github.com/n8n-io/n8n/pull/1661,n8n-io/n8n,[Snyk] Upgrade mqtt from 4.2.1 to 4.2.6,3,https://github.com/mqttjs/MQTT.js/issues/1217,#1217,93,,,3
33,https://github.com/n8n-io/n8n/pull/1661,n8n-io/n8n,[Snyk] Upgrade mqtt from 4.2.1 to 4.2.6,4,"https://snyk.io/redirect/github/mqttjs/MQTT.js/pull/1217"">#1217</a>","https://snyk.io/redirect/github/mqttjs/MQTT.js/pull/1217"">#1217</a>",93,,,4
33,https://github.com/n8n-io/n8n/pull/1661,n8n-io/n8n,[Snyk] Upgrade mqtt from 4.2.1 to 4.2.6,6,"https://snyk.io/redirect/github/mqttjs/MQTT.js/releases/tag/v4.2.5"">2020-11-12</a></br><p>This","https://snyk.io/redirect/github/mqttjs/MQTT.js/releases/tag/v4.2.5"">2020-11-12</a></br><p>This",93,,,5
33,https://github.com/n8n-io/n8n/pull/1661,n8n-io/n8n,[Snyk] Upgrade mqtt from 4.2.1 to 4.2.6,8,https://github.com/mqttjs/MQTT.js/issues/1198,#1198,93,,,6
33,https://github.com/n8n-io/n8n/pull/1661,n8n-io/n8n,[Snyk] Upgrade mqtt from 4.2.1 to 4.2.6,9,"https://snyk.io/redirect/github/mqttjs/MQTT.js/pull/1198"">#1198</a>","https://snyk.io/redirect/github/mqttjs/MQTT.js/pull/1198"">#1198</a>",93,,,7
34,https://github.com/flutter/flutter/pull/33880,flutter/flutter,Splitting golden file versioning out as an argument of matchesGoldenFile,0,https://github.com/flutter/goldens,flutter/goldens,4,,,2
34,https://github.com/flutter/flutter/pull/33880,flutter/flutter,Splitting golden file versioning out as an argument of matchesGoldenFile,1,https://github.com/flutter/flutter/issues/33688,#33688,4,,,4
34,https://github.com/flutter/flutter/pull/33880,flutter/flutter,Splitting golden file versioning out as an argument of matchesGoldenFile,2,https://github.com/flutter/flutter/issues/33865,#33865,4,,,3
34,https://github.com/flutter/flutter/pull/33880,flutter/flutter,Splitting golden file versioning out as an argument of matchesGoldenFile,3,https://github.com/flutter/flutter/issues/33813,#33813,4,,,1
35,https://github.com/pytorch/pytorch/pull/52081,pytorch/pytorch,[TESTING] [skip ci] ghimport smoketest 3,0,https://github.com/ezyang/ghstack,ghstack,5,,,5
35,https://github.com/pytorch/pytorch/pull/52081,pytorch/pytorch,[TESTING] [skip ci] ghimport smoketest 3,1,https://github.com/pytorch/pytorch/issues/52081,#52081,5,,,1
35,https://github.com/pytorch/pytorch/pull/52081,pytorch/pytorch,[TESTING] [skip ci] ghimport smoketest 3,2,https://github.com/pytorch/pytorch/issues/52080,#52080,5,,,2
35,https://github.com/pytorch/pytorch/pull/52081,pytorch/pytorch,[TESTING] [skip ci] ghimport smoketest 3,3,https://github.com/pytorch/pytorch/issues/52079,#52079,5,,,3
35,https://github.com/pytorch/pytorch/pull/52081,pytorch/pytorch,[TESTING] [skip ci] ghimport smoketest 3,4,https://our.internmc.facebook.com/intern/diff/D26374282,D26374282,5,,,4
36,https://github.com/huggingface/transformers/pull/23409,huggingface/transformers,Fix parallel mode check,0,https://github.com/huggingface/transformers/issues/23390,#23390,3,,,1
36,https://github.com/huggingface/transformers/pull/23409,huggingface/transformers,Fix parallel mode check,1,https://github.com/huggingface/transformers/tree/main/docs,documentation guidelines,3,,,2
36,https://github.com/huggingface/transformers/pull/23409,huggingface/transformers,Fix parallel mode check,2,https://github.com/huggingface/transformers/tree/main/docs#writing-source-documentation,here are tips on formatting docstrings,3,,,3
37,https://github.com/electron/electron/pull/36303,electron/electron,chore: cherry-pick 177e8bcd3584 from v8,0,https://chromium-review.googlesource.com/c/v8/v8/+/3990747,https://chromium-review.googlesource.com/c/v8/v8/+/3990747,4,,,4
37,https://github.com/electron/electron/pull/36303,electron/electron,chore: cherry-pick 177e8bcd3584 from v8,1,https://github.com/electron/electron/issues/49,#49,4,,,2
37,https://github.com/electron/electron/pull/36303,electron/electron,chore: cherry-pick 177e8bcd3584 from v8,2,https://github.com/electron/electron/issues/1,#1,4,,,3
37,https://github.com/electron/electron/pull/36303,electron/electron,chore: cherry-pick 177e8bcd3584 from v8,3,https://github.com/electron/electron/issues/82548,#82548,4,,,1
38,https://github.com/pytorch/pytorch/pull/163579,pytorch/pytorch,test,0,https://github.com/ezyang/ghstack,ghstack,3,,,3
38,https://github.com/pytorch/pytorch/pull/163579,pytorch/pytorch,test,1,https://github.com/pytorch/pytorch/issues/163579,#163579,3,,,1
